player_id,first_name,last_name,flag_code,birth_year,birth_month,birth_day,turned_pro,weight_kg,height_cm,handedness,backhand
k154,Jozsef,Krocsko,HUN,1968,4,20,,73,180,,
k156,Kent,Kinnear,USA,1966,11,30,1988,98,196,,
k162,Ralph,Kok,NED,1967,10,18,,,,,
k158,Steve,Kennedy,USA,1965,10,30,,75,183,,
k168,Fred,Kovaleski,USA,,,,,,,,
k167,David,Kass,USA,1970,6,16,,77,180,,
k169,Yuval,Karutzi,ISR,1970,2,21,,,,,
k171,Mark,Knowles,BAH,1971,9,4,1992,88,191,,
k175,Kenichi,Kiyomiya,JPN,,,,,,,,
k172,Mark,Keil,USA,1967,6,3,1988,82,185,,
k181,Nicklas,Kulti,SWE,1971,4,22,1989,88,191,,
k178,Trevor,Kronemann,USA,1968,9,3,1991,102,193,,
k183,Florian,Krumrey,GER,1970,1,27,,76,191,,
k188,Darren,Kirk,GBR,1968,7,23,,,,,
k190,Bernd,Karbacher,GER,1968,4,3,1989,73,185,,
k185,William,Kyriakos,BRA,,,,,,,,
k193,Tom,Kempers,NED,1969,6,1,1988,86,188,,
k202,Lars,Koslowski,GER,1971,5,22,1989,72,188,,
k201,Andrew,Kratzmann,AUS,1971,11,3,1990,88,193,,
k194,Rick,Kepler,USA,1967,2,25,,,,,
k205,Ola,Kristiansson,SWE,1971,9,23,1990,77,188,,
k214,Richard,Krajicek,NED,1971,12,6,1989,89,196,,
k215,Jae-Sik,Kim,KOR,1967,5,17,,,,,
k219,Robbie,Koenig,RSA,1971,7,5,1992,70,173,,
k223,Chi-Wan,Kim,KOR,1968,10,1,,70,180,,
k238,Gil,Kovalski,ISR,,,,,,,,
k234,Jan,Kodes Jr.,CZE,1972,3,11,,66,178,,
k237,Karol,Kucera,SVK,1974,3,4,1992,77,188,Right-Handed,Two-Handed Backhand
k240,Nicolas,Kischkewitz,FRA,1974,4,4,,,,,
k243,Robert,Kroll,GER,1972,12,30,1993,,,,
k245,Aleksandar,Kitinov,MKD,1971,1,13,1992,88,191,,
k244,Paul,Kilderry,AUS,1973,4,11,,82,175,,
k250,J.,Kirts,SWE,,,,,,,,
k257,Michael,Kohlmann,GER,1974,1,11,1995,84,188,,
k263,Julian,Knowle,AUT,1974,4,29,1992,75,188,,
k260,Jens,Knippschild,GER,1975,2,15,1992,82,191,,
k266,Hideki,Kaneko,JPN,1974,3,6,,,,,
k267,Yevgeny,Kafelnikov,RUS,1974,2,18,1992,84,191,Right-Handed,Two-Handed Backhand
k284,Igor,Kornienko,RUS,1972,7,16,,,,,
k290,Bobby,Kokavec,CAN,1976,5,17,,85,191,,
k281,Sandeep,Kirtane,IND,1973,10,27,,,,,
k296,Jan,Kroslak,SVK,1974,10,17,1993,77,188,,
k293,Gustavo,Kuerten,BRA,1976,9,10,1995,83,191,Right-Handed,One-Handed Backhand
k297,Tuomas,Ketola,FIN,1975,2,21,1994,77,185,,
k306,Cedric,Kauffmann,FRA,1976,3,1,,,,,
k307,Helge,Koll,NOR,1975,5,31,,,,,
k308,Vadim,Kutsenko,RUS,1977,3,16,1994,76,180,,
k310,Stefan,Koubek,AUT,1977,1,2,1994,68,175,,
k313,Zeljko,Krajan,CRO,1979,2,3,1997,78,178,,
k316,Nicolas,Kiefer,GER,1977,7,5,1995,80,183,Right-Handed,Two-Handed Backhand
k317,Edwin,Kempes,NED,1976,6,23,1995,73,188,,
k319,Michel,Kratochvil,SUI,1979,4,7,1997,77,185,,
k349,Petr,Kralert,CZE,1979,10,20,1997,75,188,,
k336,Ivo,Karlovic,CRO,1979,2,28,2000,104,211,Right-Handed,One-Handed Backhand
k346,Sultan,Khalfan,QAT,1977,3,16,,,,,
k350,Niko,Karagiannis,GRE,1974,7,7,,105,,,
k364,Jordan,Kerr,AUS,1979,10,26,1998,80,180,,
k358,Kevin,Kim,USA,1978,7,26,1997,75,180,Right-Handed,One-Handed Backhand
k371,Roko,Karanusic,CRO,1982,9,5,2000,75,183,Right-Handed,Two-Handed Backhand
k379,Alex,Kim,USA,1978,12,20,2000,73,175,,
k384,Sergei,Krotiouk,RUS,1978,6,21,,,,,
k397,Sunil,Kumar,IND,1983,4,4,,,,,
k398,Vijay,Kannan,IND,1980,2,4,,,,,
k401,Toshiharu,Kato,JPN,1979,8,12,,,,,
k403,Igor,Kunitsyn,RUS,1981,9,30,1999,75,180,,
k406,Christopher,Kas,GER,1980,6,13,2001,85,188,,
k407,Alexey,Kedryuk,KAZ,1980,8,8,1998,90,193,,
k409,Phillip,King,USA,1981,12,19,2004,66,175,,
k418,Oh-Hee,Kwon,KOR,1978,6,18,,,,,
k436,Dieter,Kindlmann,GER,1982,6,3,2001,71,183,,
k435,Philipp,Kohlschreiber,GER,1983,10,16,2001,70,178,Right-Handed,One-Handed Backhand
k447,Mait,Kunnap,EST,1982,9,23,,,,,
k448,Robert,Kendrick,USA,1979,11,15,2000,86,191,Right-Handed,Two-Handed Backhand
k457,Hiroki,Kondo,JPN,1982,11,5,,77,178,Right-Handed,One-Handed Backhand
k458,Herve,Karcher,FRA,1975,8,9,,,,,
k459,Sadik,Kadir,AUS,1981,7,27,,67,,,
k461,Kamala,Kannan,IND,1982,1,23,,,,,
k506,Gary,Kesl,USA,,,,,,,,
k495,Bernd,Kube,GER,,,,,,,,
k505,Issa,Khodai,IRI,,,,,,,,
k512,Ivo,Klec,SVK,1980,11,28,1999,79,183,,
k517,Moon Il,Kim,KOR,,,,,,,,
k519,Grant,Kerr,AUS,,,,,,,,
k528,Photos,Kallias,CYP,1984,3,6,,,,,
k551,Daniel,Koellerer,AUT,1983,8,17,2002,80,180,,
k583,David,Kuczer,POL,1984,11,19,,,,Right-Handed,Two-Handed Backhand
k596,Alexander,Kudryavtsev,RUS,1985,10,26,,79,183,,
k597,William,Koo,HKG,,,,,,,,
k609,Raven,Klaasen,RSA,1982,10,16,2002,71,,Right-Handed,Two-Handed Backhand
k611,Allan,Kendal,AUS,1928,9,29,,,,,
k612,Adam,Kennedy,AUS,1983,2,9,,,,,
k540,Lukasz,Kubot,POL,1982,5,16,2002,86,191,Right-Handed,Two-Handed Backhand
k613,Don,Kierbow,USA,,,,,,,,
k618,Butch,Kirkorian,USA,,,,,,,,
k622,Fritz,Kuhlmann,GER,,,,,,,,
k624,Bastian,Knittel,GER,1983,8,8,2003,71,180,,
k647,Daniel,Krajnovic,CRO,1980,6,16,,,,,
k650,Leonardo,Kirche,BRA,1985,1,4,2003,87,188,,
k668,Sascha,Kloer,GER,1985,8,16,,,,,
k667,Michel,Koning,NED,1984,5,1,,80,,,
k688,Daniel,King-Turner,NZL,1984,5,15,,,191,Right-Handed,Two-Handed Backhand
k676,Marc,Kimmich,AUS,1983,1,21,1999,81,183,,
k696,Christopher,Koderisch,GER,,,,2003,73,180,,
k707,Marcin,Kosakowski,USA,1980,12,4,,,,,
k718,Roman,Vogeli,CZE,1985,3,13,,,,,
k719,Gero,Kretschmer,GER,1985,5,6,2004,77,191,Right-Handed,Two-Handed Backhand
k737,Alex,Kuznetsov,USA,1987,2,5,2004,78,183,Right-Handed,Two-Handed Backhand
k745,Tom,Krug,GER,,,,,,,,
k740,Steven,Korteling,NED,1984,1,16,,,,,
k747,Moharram-Ali,Khodai,IRI,1957,10,15,,,,,
k761,Bertram,Knowles,,,,,,,,,
k762,Arif,Kocak,TUR,,,,,,,,
k760,Evgeny,Korolev,KAZ,1988,2,14,2005,82,185,,
k767,Dejan,Katic,SRB,1988,3,7,,,,,
k771,Marsel,Ilhan,TUR,1987,6,11,2006,80,191,Right-Handed,Two-Handed Backhand
k776,Konstantin,Kravchuk,RUS,1985,2,23,2004,80,191,Right-Handed,Two-Handed Backhand
k777,Evgeny,Kirillov,RUS,1987,7,14,,,,,
k778,Victor,Kozin,RUS,1988,1,15,,,,,
k794,Kosti,Killas,CAN,,,,,,,,
k783,Alejandro,Kon,ARG,1986,11,10,,,,,
k795,Fritz ,Kolbinger,AUT,,,,,,,,
k796,Unknown,Kreuzhuber,,,,,,,,,
k797,Unknown,Kolik,,,,,,,,,
k799,Eddie,Knol,,,,,,,,,
k801,Richard,Kasten,,,,,,,,,
k804,Ray,Keenan,,,,,,,,,
k803,Adam,Kellner,HUN,1986,8,1,,,,,
k807,William,Krulewitz,,,,,,,,,
k808,Alan,Koth,,,,,,,,,
k826,Nikita,Kryvonos,USA,1986,9,1,,,,,
k834,Blaz,Kavcic,SLO,1987,3,5,2005,78,188,Right-Handed,Two-Handed Backhand
k833,Jiri,Kosler,CZE,1989,4,4,,,,,
k839,Tobias,Kamke,GER,1986,5,21,2004,76,178,Right-Handed,Two-Handed Backhand
k840,Tobias,Klein,GER,1982,3,23,2004,68,170,,
k846,Thomas,Kromann,DEN,1987,6,1,,,,,
k858,Chris,Klingemann,CAN,1985,3,24,,,,,
k859,Bryan,Koniecko,USA,1987,7,14,,,,,
k861,Andrey,Kumantsov,RUS,1986,8,4,,,,,
k863,Cheong-Eui,Kim,KOR,1990,3,23,,,,,
k870,Daniel,Kumlin,SWE,1987,8,16,,,,,
k872,Andrei,Karatchenia,BLR,1989,1,2,,,,,
k875,Roman,Kislyanskiy,RUS,1987,10,9,,,,,
k877,Beka,Komakhidze,RUS,1987,9,6,,,,,
k889,Gerald,Kamitz,AUT,1987,9,26,,,,,
k891,Justin,Kronauge,USA,1987,10,27,,,,,
k902,Ashwin,Kumar,USA,1985,9,23,,,,,
k906,Michal,Konecny,CZE,1989,10,13,,78,183,Left-Handed,Two-Handed Backhand
k905,Mateusz,Kowalczyk,POL,1987,5,3,2005,85,191,Right-Handed,Two-Handed Backhand
k909,Andriej,Kapas,POL,1989,8,11,,83,188,Right-Handed,Two-Handed Backhand
k922,Roy,Kalmanovich,USA,1989,7,5,,,,,
k918,Dimitar,Kutrovsky,BUL,1987,8,27,,73,175,Right-Handed,Two-Handed Backhand
k925,Tomasz,Krzyszkowski,POL,1988,4,6,,,,,
k945,Blazej,Koniusz,POL,1988,2,22,,,,,
k926,Mikhail,Kukushkin,KAZ,1987,12,26,2006,72,183,Right-Handed,Two-Handed Backhand
k941,Sebastian,Kraila,ROU,1989,6,28,,,,,
k957,Dmitro,Kamynin,UKR,1989,10,28,,,,,
k959,Sahr Timothy ,Kpulun,SLE,1983,9,9,,,,,
k960,Vladyslav,Klymenko,UKR,1988,6,24,,82,,,
k961,Barry,King,IRL,1985,1,22,,,,,
k964,Brydan,Klein,GBR,1989,12,31,2007,83,188,Right-Handed,Two-Handed Backhand
k966,Martin,Klizan,SVK,1989,7,11,2007,80,191,Left-Handed,Two-Handed Backhand
k980,Reda,Karakhi,MAR,1991,8,23,,,,,
ka00,Austin,Krajicek,USA,1990,6,16,2012,79,188,Left-Handed,Two-Handed Backhand
ka04,Jordan,Kepler,USA,1991,8,2,,,,,
ka18,Kevin,Kung,HKG,1989,9,30,,,,,
ka22,Dayne,Kelly,AUS,1990,7,23,,,,,
ka67,Thomas,Knights,GBR,1990,3,28,,,,,
ka43,Matheson,Klein,AUS,1989,7,12,,,,,
ka69,Stepan,Khotulev,RUS,1989,5,28,,,,,
ka74,Vladimir,Karusevich,RUS,1990,1,1,,76,180,,
ka72,Warut,Korkiatthaworn,THA,1991,8,17,,,,,
ka80,Henri,Kontinen,FIN,1990,6,19,2008,82,191,Right-Handed,One-Handed Backhand
ka98,Bradley,Klahn,USA,1990,8,20,2012,75,183,Left-Handed,Two-Handed Backhand
kb01,Nicolas Gustavo,Kauer,CHI,1991,9,16,,,,,
kb02,Robert,Khoury,USA,1988,4,1,,,,,
kb07,Hicham,Khaddari,MAR,1991,8,19,,,,,
kb05,Filip,Krajinovic,SRB,1992,2,27,2008,75,185,Right-Handed,Two-Handed Backhand
kb09,Denis,Kudla,USA,1992,8,17,2010,75,180,Right-Handed,Two-Handed Backhand
kb12,Pavel,Krainik,CAN,1992,9,28,,,,,
kb14,Kevin,King,USA,1991,2,28,,86,191,Left-Handed,Two-Handed Backhand
kb26,Ashot,Khacharyan,RUS,1992,11,28,,,,,
kb42,Kevin,Konfederak,ARG,1991,7,26,,,,,
kb37,Evan,King,USA,1992,3,25,2013,79,185,Left-Handed,Two-Handed Backhand
kb43,Robin,Kern,GER,1993,10,3,,87,191,,
kb47,Vitaliy,Kachanovskiy,RUS,1991,4,12,,,,,
kb56,Micke,Kontinen,FIN,1992,12,18,,,,,
kb54,Andrey,Kuznetsov,RUS,1991,2,22,2008,71,185,Right-Handed,Two-Handed Backhand
kb62,Austin,Karosi,USA,1990,3,23,,78,178,Right-Handed,One-Handed Backhand
kb80,Nuttanon,Kadchapanan,THA,1993,6,7,,,,,
kb89,Adirek,Khundarnpinitvon,THA,1992,8,9,,,,,
kb95,Jason,Kubler,AUS,1993,5,19,,74,178,Right-Handed,Two-Handed Backhand
kb92,Kevin,Krawietz,GER,1992,1,24,2008,83,191,Right-Handed,Two-Handed Backhand
kc04,Jozef,Kovalik,SVK,1992,11,4,,82,183,Right-Handed,Two-Handed Backhand
kc11,Daniel,Kosakowski,USA,1992,2,21,2011,79,185,,
kc12,Mitchell,Krueger,USA,1994,1,12,2012,82,188,Right-Handed,Two-Handed Backhand
kc29,Nicolas,Kicker,ARG,1992,8,16,2009,75,178,Right-Handed,One-Handed Backhand
kc33,Dimitar,Kuzmanov,BUL,1993,7,28,2009,72,183,Right-Handed,Two-Handed Backhand
kc41,Wesley,Koolhof,NED,1989,4,17,2008,78,183,Right-Handed,Two-Handed Backhand
kc44,Shahbaaz,Khan,IND,1992,7,4,,80,185,Right-Handed,Two-Handed Backhand
kc50,Alexandr,Kushakov,UKR,1991,5,2,,,,Right-Handed,Two-Handed Backhand
kc55,Krasimir,Kolev,USA,1979,11,12,,,,,
kc56,Aslan,Karatsev,RUS,1993,9,4,,,,Right-Handed,Two-Handed Backhand
kc69,Rewat,Kitprasertsakul,THA,,,,,,,,
kc68,Mohamed Nazim,Khan,MAS,1993,6,27,,,,,
kc86,Darian,King,BAR,1992,4,26,2010,77,188,Right-Handed,Two-Handed Backhand
kd19,Svyatoslav,Knyazev,RUS,1992,10,18,,,,,
kd14,Duje,Kekez,CRO,1993,3,30,,,,Right-Handed,Two-Handed Backhand
kc74,Jacob,Kahoun,SUI,1992,4,5,,64,173,Right-Handed,Two-Handed Backhand
kd25,Alfredo,Krywacz,BRA,1985,9,12,,,,,
kd34,Maximilian,Kolleritsch,GER,1993,8,11,,,,Right-Handed,Two-Handed Backhand
kd43,Arjun,Kadhe,IND,1994,1,7,,,,Right-Handed,Two-Handed Backhand
kd35,Thai-Son,Kwiatkowski,USA,1995,2,13,2017,75,188,Right-Handed,Two-Handed Backhand
kd45,Stuart,Kenyon,USA,1992,12,19,,,,,
kd46,Thanasi,Kokkinakis,AUS,1996,4,10,2013,82,196,Right-Handed,Two-Handed Backhand
kd77,Neven,Krivokuca,CRO,1995,9,15,,68,180,Left-Handed,Two-Handed Backhand
kd70,Pedja,Krstin,SRB,1994,9,3,,73,183,Right-Handed,Two-Handed Backhand
kd78,Kirill,Kasyanov,USA,1989,9,25,,,,Right-Handed,Two-Handed Backhand
kd87,Evgeny,Karlovskiy,RUS,1994,8,7,,85,191,Right-Handed,Two-Handed Backhand
kd88,Kevin,Kaczynski,GER,1994,4,6,,,,Right-Handed,Two-Handed Backhand
ke04,Jessy,Kalambay,SUI,1992,10,30,,97,193,,
ke17,Nick,Kyrgios,AUS,1995,4,27,2013,85,193,Right-Handed,Two-Handed Backhand
ke19,Vitaly,Kozyukov,RUS,1994,6,2,,82,188,Right-Handed,Two-Handed Backhand
ke43,Chayanon,Kaewsuto,THA,1995,6,16,,,,,
ke29,Karen,Khachanov,RUS,1996,5,21,2013,88,198,Right-Handed,Two-Handed Backhand
ke57,B.,Kin,KOR,,,,,,,,
ke46,Mohamed Ali,Kraimi,MAR,1991,12,25,,,,,
ke81,Filip,Karlsson,SWE,1994,4,30,,,,,
ke98,L.,Kroll,USA,,,,,,,,
ke61,Maxim,Kravtsov,RUS,1995,3,6,,,,,
ke64,Stefan,Kozlov,USA,1998,2,1,2013,79,183,Right-Handed,Two-Handed Backhand
kf11,B.,Kelly,,,,,,,,,
kf04,Unknown,Koeck,,,,,,,,,
kf12,K.,Kelkher ,IRL,,,,,,,,
kf14,Peter,Keller,AUS,1944,10,19,,,,,
kf17,Soon Woo,Kwon,KOR,1997,12,2,2015,72,180,Right-Handed,Two-Handed Backhand
kf27,Rob,Kilderry,AUS,,,,,,,,
kf18,Jorge,Kon,ARG,,,,,,,,
kf15,Young Seok,Kim,KOR,1995,5,12,,,,Left-Handed,Two-Handed Backhand
kf28,Lornie,Kuhle,USA,,,,,,,,
kf29,Adolf,Kreinberg,,,,,,,,,
kf37,Isao,Kobayashi,JPN,1941,11,21,,,,,
kf38,Ichizo,Konishi,,1939,3,15,,,,,
kf44,Nicholas,Kourides,USA,,,,,,,,
kf45,Douglas,Kelso,AUS,,,,,,,,
kf50,Lee,Kantrow,USA,,,,,,,,
kf49,John,Keller,AUS,,,,,,,,
kf52,Geoffrey,Knox,AUS,,,,,,,,
kf56,Clive,Kileff,ZIM,1942,8,28,,,,,
kf51,Naresh,Kumar,IND,1928,12,22,,,,,
kf57,Senaka,Kumara,SRI,,,,,,,,
kf59,John,Karabasz,USA,,,,,,,,
kf58,Zoltan,Katona,HUN,,,,,,,,
kf60,Norman,Kitovitz,GBR,,,,,,,,
kf61,Gaetan,Koenig,RSA,1934,11,7,,,,,
kf63,Richard,Keeton,USA,,,,,,,,
kf65,Krishna,Kumar,IND,,,,,,,,
kf64,Shail,Kumar,USA,,,,,,,,
kf66,Kamilo,Keretic,YUG,,,,,,,,
kf73,Jano,Krajcik,CZE,1924,1,16,,,,,
kf72,Kosei,Kamo,JPN,1932,5,10,,,,,
kf74,Frederick,Kipping,GBR,,,,,,,,
kf62,Butch,Krikorian,USA,1922,6,13,,,,,
kf77,William,Kuross,USA,,,,,,,,
kf75,Basil,Katz,RHO,,,,,,,,
kf76,Johann,Kupferburger,RSA,,,,,,,,
kf78,Frederick,Krais,USA,,,,,,,,
kf79,Edward,Kauder,USA,1927,2,27,,,,,
kf80,Robert,Kerdasha,USA,,,,,,,,
kf81,Warren,Kennedy,AUS,,,,,,,,
kf82,Ludwig,Krijt,NED,,,,,,,,
kf83,Cyril,Kemp,IRL,1915,6,12,,,,,
kf86,Edward,Kilgus,USA,,,,,,,,
kf85,Daniel,Kerznerman,USA,1996,2,22,,,,,
kf87,Reijin,Kamo,JPN,,,,,,,,
kf88,Donald,Kaiser,USA,,,,,,,,
kf91,Jiro,Kumamaru,JPN,1921,9,26,,,,,
kf90,Andre,Kalman,GBR,,,,,,,,
kf89,Masanobu,Kimura,JPN,1923,1,21,,,,,
kf92,Jack,Kerr,USA,,,,,,,,
kf93,Reg,Kaley,GBR,,,,,,,,
kf94,Mirek,Kizlink,GBR,1918,10,31,,,,,
kf95,Bent,Kozeluh,DEN,,,,,,,,
kf96,Jan,Kozeluh,CZE,1904,1,29,,,,,
kf97,Ahmed-Hasan,Khokhar,PAK,,,,,,,,
kf99,Finn Rune,Karlsen,NOR,,,,,,,,
kf98,Franjo,Kukuljevic,YUG,,,,,,,,
kg00,L.,Kryt,NED,,,,,,,,
kg01,Abel,Kay,AUS,,,,,,,,
kg02,F.A.,Knight,AUS,,,,,,,,
kg03,Vernon,Kirby,RSA,1911,7,22,,,,,
kg04,Barclay,Kingman,USA,,,,,,,,
kg05,Karl,Kamrath,USA,,,,,,,,
kg06,Bob,Kelleher,USA,,,,,,,,
kg07,Takeo,Kuwabara,JPN,1908,3,31,,,,,
kg08,Heinrich,Kleinschroth,GER,1890,3,15,,,,,
kg09,M.,Krasny,CZE,,,,,,,,
kg11,Noel,Kirkby,AUS,,,,,,,,
kg10,Jack,Kramer,USA,1921,8,1,,,188,,
kg12,Ghaus Mohammed,Khan,IND,,,,,,,,
kg13,Sin-Khie,Kho,CHN,1912,9,2,,,,,
kg15,Robert,Kimbrell,USA,,,,,,,,
kg17,Gayle,Kellogg,USA,,,,,,,,
kg27,Strong,Kirchheimer,USA,1995,4,26,,79,185,,
kg31,Bob,Kring,USA,,,,,,,,
kg28,Aleksei,Khomich,BLR,1997,1,10,,80,191,Right-Handed,Two-Handed Backhand
kg37,Francis,Kovacs,USA,,,,,,,,
kg39,Marvin,Kantrowitz,USA,,,,,,,,
kg40,Thomas,Kelly,USA,,,,,,,,
kg38,Lawrence,Krieger,USA,,,,,,,,
kg41,Robert,Kamrath,USA,,,,,,,,
kg43,V.,Kelly,AUS,,,,,,,,
kg42,Benjamin,Kay,AUS,,,,,,,,
kg53,Alexander,Klintcharov,NZL,1996,8,25,,,,,
kg56,Yasumine,Kuramitsu,JPN,,,,,,,,
kg57,Willem,Karsten,NED,,,,,,,,
kg58,Leonard,King,AUS,,,,,,,,
kg59,Engelbert,Koch,GER,,,,,,,,
kg60,G.,Kendall,AUS,,,,,,,,
kg62,Josef,Knottenbelt,NED,,,,,,,,
kg61,Percy,Kynaston,USA,,,,,,,,
kg63,Charles,Kingsley,GBR,,,,,,,,
kg64,John,Kitson,RSA,,,,,,,,
kg65,Ody,Koopman,NED,1902,7,19,,,,,
kg69,Herbert,Kinzl,AUT,,,,,,,,
kg70,Minoru,Kawachi,JPN,1908,8,7,,,,,
kg71,P.,Kunkel,,,,,,,,,
kg74,Francis,Kalms,AUS,,,,,,,,
kg75,U.,Kramet,USA,,,,,,,,
kg73,G.,King,,,,,,,,,
kg76,D.H.,Kleinman,GER,,,,,,,,
kg78,Oskar,Kreuzer,GER,1887,6,14,,,,,
kg83,Unknown,Krishen,,,,,,,,,
kg77,Algernon,Kingscote,GBR,1888,12,3,,,,,
kg84,Edward,Kleinadel,POL,,,,,,,,
kg86,W.E.N.,Kelly,GBR,,,,,,,,
kg87,E.,King-Roberts,AUS,,,,,,,,
kg85,Howard,Kinsey,USA,,,,,,,,
kg88,Hooi-Hye,Khoo,CHN,,,,,,,,
kg90,E.,Kuhn,,,,,,,,,
kg91,Paul,Kong,CHN,,,,,,,,
kg89,H.,Kelleher,,,,,,,,,
kg92,Robert,Kinsey,,,,,,,,,
kh01,W.T.,Knight,USA,,,,,,,,
kg93,D.,Kingdon,,,,,,,,,
kh00,Harold,King,,,,,,,,,
kh02,D.,Kiefer,,,,,,,,,
kh03,Seiichiro,Kashio,JPN,1892,1,2,,,,,
kh05,L.,Kamber,,,,,,,,,
kh04,Ichiya,Kumagai,JPN,,,,,,,,
kh06,R.,Kirkland,,,,,,,,,
kh08,R.,Kidston,,,,,,,,,
kh07,L.,Knox,,,,,,,,,
kh09,H.,Kirkpatrick,,,,,,,,,
kh10,H.,Keresey,,,,,,,,,
kh12,A.,Kidder,,,,,,,,,
kh11,H.,Kaltenbach,,,,,,,,,
kh13,J.,Kent,AUS,,,,,,,,
kh14,F.,Karl,,,,,,,,,
kh15,N.,Kidson,,,,,,,,,
kh16,F. Vernon,Kirk,,,,,,,,,
kh17,W.,Kenyon,,,,,,,,,
kh18,A.,Kennedy jr.,,,,,,,,,
kh19,A.,Kennedy,,,,,,,,,
kh20,M.,Kernochan,,,,,,,,,
kh21,W.,Kuhn,,,,,,,,,
kh22,E.,Krumbhaar,,,,,,,,,
kh23,R.,Kelsey,AUS,,,,,,,,
kh24,.,Kilgour,,,,,,,,,
kh25,G.,Knowlton,,,,,,,,,
kh26,J.,Kyte,,,,,,,,,
kh27,C.,King,,,,,,,,,
kh28,G.,Keeler,,,,,,,,,
kh29,Henry,Knight,ARG,,,,,,,,
kh31,W.,Keene,,,,,,,,,
kh30,H.,Kirkover,,,,,,,,,
kh32,J.,Kopf,,,,,,,,,
kh45,Douglas,Kitching,GBR,,,,,,,,
kh47,Harold,Kitson,RSA,1874,6,17,,,,,
kh46,Stanley,Knight,ARG,,,,,,,,
kh48,E.,Kinnaird McEnroe,,,,,,,,,
kh49,T.,Knapp,,,,,,,,,
kh50,A.,Kent,,,,,,,,,
kh51,G.,Kobbe,,,,,,,,,
kh52,Rolf,Kinzl,AUT,,,,,,,,
kh53,R.F.,Kalberer,GER,,,,,,,,
kh54,Hans,Kulenkampff,GER,,,,,,,,
kh57,A.,Kirby,,,,,,,,,
kh58,J.,Kingsley,,,,,,,,,
kh55,W.,Kurtz,,,,,,,,,
kh59,G.,Kerr,,,,,,,,,
kh60,A.,Keyser,,,,,,,,,
kh62,W.,Knapp,,,,,,,,,
kh61,A.,Kaye Butterworth,,,,,,,,,
kh63,F.,Keene,,,,,,,,,
kh64,F.,Kellogg,,,,,,,,,
kh67,.,Kneeland,,,,,,,,,
kh68,.,Kessler,,,,,,,,,
kh77,Niki,Kaliyanda Poonacha,IND,1995,4,27,,83,191,Right-Handed,Two-Handed Backhand
ki71,Kirill,Kivattsev,RUS,1997,10,10,,83,193,Right-Handed,One-Handed Backhand
ki74,Nicola,Kuhn,ESP,2000,3,20,2015,75,185,Right-Handed,Two-Handed Backhand
ki34,Hao Sheng,Koay,MAS,1998,7,27,,,,,
ki17,Maksim,Kan,UZB,1994,4,23,,,,Right-Handed,Two-Handed Backhand
ki75,Sevan,Kelpetindjian,SUI,,,,,,,,
l002,Omar,Laimina,MAR,,,,,,,,
l001,Miloslav,Lacek,CZE,1959,4,16,,70,175,,
l004,Anthony,Lane,AUS,1965,5,31,,82,183,,
l005,Jay,Lapidus,USA,1959,5,1,1980,86,188,,
l008,Martin,Laurendeau,CAN,1964,7,10,1987,78,191,,
l009,Leonardo,Lavalle,MEX,1967,7,14,1985,79,188,,
l006,Per,Larsson,SWE,,,,,,,,
l010,Glenn,Layendecker,USA,1961,5,9,,79,185,,
l012,Mike,Leach,USA,1960,3,9,,75,180,Left-Handed,One-Handed Backhand
l013,Rick,Leach,USA,1964,12,28,1987,84,188,,
l014,Henri,Leconte,FRA,1963,7,4,1980,79,185,,
l015,Phil,Lehnhoff,USA,1960,12,8,,,,,
l018,Ivan,Lendl,USA,1960,3,7,1978,79,188,Right-Handed,One-Handed Backhand
l017,Gary,Lemon,USA,1961,4,16,,81,191,,
l019,Sergei,Leonjuk,RUS,,,,,80,183,,
l021,John,Letts,USA,1964,5,11,,79,185,,
l020,Christophe,Lesage,FRA,,,,,,,,
l022,Brian,Levine,RSA,1958,8,20,,72,183,,
l023,Jon,Levine,USA,1963,9,29,,68,178,,
l025,Richard,Lewis,GBR,1954,12,6,,,,,
l026,David,Lewis,NZL,1964,9,3,,74,180,,
l024,Chris,Lewis (NZL),NZL,1957,3,9,,75,180,,
l027,Mark,Lewis,NZL,,,,,,,,
l032,Scott,Lipton,USA,1959,9,15,,,,,
l030,Carl,Limberger,AUS,1964,1,24,1983,73,170,,
l031,Peter,Lindgren,SWE,1964,6,1,,71,175,,
l033,Shu-Wah,Liu,CHN,,,,,,,,
l038,Mark,Long,NZL,,,,,,,,
l034,Jose,Llamas,MEX,,,,,,,,
l036,John,Lloyd,GBR,1954,8,27,,75,178,,
l039,Jose,Lopez-Maeso,ESP,1956,12,24,,66,173,,
l041,Jorge,Lozano,MEX,1963,5,17,1986,70,180,,
l042,Tadeu,Luiz,BRA,,,,,,,,
l043,Fernando,Luna,ESP,1958,4,24,,68,175,,
l044,Peter,Lundgren,SWE,1965,1,29,1983,80,185,,
l045,Robert,Lutz,USA,1947,8,29,,82,180,,
l046,Gustavo,Luza,ARG,1962,10,11,1985,80,185,,
l052,Lajos,Levai,YUG,1952,2,7,,,,,
l055,Mike,Lee,USA,1963,3,22,,70,178,,
l057,Marcelo,Lara,MEX,1947,10,5,,,,,
l056,Peter,Lamb,RSA,1959,3,12,,,,,
l058,Rod,Laver,AUS,1938,8,9,,68,173,,
l060,Cary,Leeds,USA,1957,4,16,,,,,
l061,Tom,Leonard,USA,1948,7,15,,74,175,,
l062,Cliff,Letcher,AUS,1952,2,9,,,,,
